date,airport,inbound_flights,inbound_avg_arr_delay
2023-05-22,ATL,973,9.568345323741006
2023-05-23,ATL,905,3.534806629834254
2023-05-24,ATL,904,5.857300884955753
2023-05-25,ATL,979,6.0316649642492335
2023-05-26,ATL,978,3.8517382413087935
2023-05-27,ATL,799,-0.7083854818523154
2023-05-28,ATL,832,-3.6165865384615383
2023-05-29,ATL,973,-1.6885919835560124
2023-05-30,ATL,906,-2.926048565121413
2023-05-31,ATL,901,1.0788013318534961
2023-06-01,ATL,972,5.378600823045267
2023-06-02,ATL,974,5.225872689938399
2023-06-03,ATL,819,4.661782661782662
2023-06-04,ATL,974,7.085215605749487
2023-06-05,ATL,995,3.1165829145728643
2023-06-06,ATL,929,0.7201291711517761
2023-06-07,ATL,928,1.0560344827586208
2023-06-08,ATL,1005,3.063681592039801
2023-06-09,ATL,1002,-0.8902195608782435
2023-06-10,ATL,834,2.5347721822541964
2023-06-11,ATL,953,24.869884575026234
2023-06-12,ATL,995,16.22311557788945
2023-06-13,ATL,928,2.5808189655172415
2023-06-14,ATL,918,35.187363834422655
2023-06-15,ATL,990,18.48080808080808
2023-06-16,ATL,992,12.783266129032258
2023-06-17,ATL,825,13.432727272727274
2023-06-18,ATL,955,13.198952879581151
2023-06-19,ATL,980,16.976530612244897
2023-06-20,ATL,918,13.949891067538127
2023-06-21,ATL,927,12.071197411003237
2023-06-22,ATL,994,18.382293762575454
2023-06-23,ATL,998,14.418837675350701
2023-06-24,ATL,829,6.332931242460796
2023-06-25,ATL,895,38.063687150837985
2023-06-26,ATL,893,27.301231802911534
2023-06-27,ATL,896,14.915178571428571
2023-06-28,ATL,913,3.846659364731654
2023-06-29,ATL,997,7.316950852557673
2023-06-30,ATL,991,27.756811301715437
2023-07-01,ATL,850,13.907058823529411
2023-07-02,ATL,867,8.162629757785467
2023-07-03,ATL,813,5.118081180811808
2023-07-04,ATL,795,-5.433962264150943
2023-07-05,ATL,934,2.639186295503212
2023-07-06,ATL,896,4.627232142857143
2023-07-07,ATL,887,11.225479143179255
2023-07-08,ATL,866,7.6016166281755195
2023-07-09,ATL,973,16.421377183967113
2023-07-10,ATL,999,17.28728728728729
2023-07-11,ATL,973,-0.42034943473792397
2023-07-12,ATL,983,-2.499491353001017
2023-07-13,ATL,1025,0.6487804878048781
2023-07-14,ATL,1003,23.359920239282154
2023-07-15,ATL,883,11.447338618346546
2023-07-16,ATL,974,27.84394250513347
2023-07-17,ATL,1003,16.277168494516452
2023-07-18,ATL,981,15.145769622833843
2023-07-19,ATL,980,4.569387755102041
2023-07-20,ATL,955,27.631413612565446
2023-07-21,ATL,940,43.170212765957444
2023-07-22,ATL,870,16.08735632183908
2023-07-23,ATL,1007,10.636544190665342
2023-07-24,ATL,1021,4.9666993143976494
2023-07-25,ATL,982,1.7922606924643585
2023-07-26,ATL,982,-0.39918533604887985
2023-07-27,ATL,1020,6.943137254901961
2023-07-28,ATL,993,22.1067472306143
2023-07-29,ATL,882,13.377551020408163
2023-07-30,ATL,1005,12.683582089552239
2023-07-31,ATL,1021,10.936336924583742
2023-08-01,ATL,937,-1.9477054429028815
2023-08-02,ATL,937,-0.04375667022411953
2023-08-03,ATL,1001,16.867132867132867
2023-08-04,ATL,1005,10.104477611940299
2023-08-05,ATL,849,2.294464075382803
2023-08-06,ATL,770,75.3077922077922
2023-08-07,ATL,751,66.0
2023-08-08,ATL,881,9.601589103291714
2023-08-09,ATL,934,-5.028907922912206
2023-08-10,ATL,997,18.158475426278837
2023-08-11,ATL,1002,22.164670658682635
2023-08-12,ATL,795,38.27547169811321
2023-08-13,ATL,950,15.607368421052632
2023-08-14,ATL,988,10.604251012145749
2023-08-15,ATL,912,16.25328947368421
2023-08-16,ATL,925,-2.1124324324324326
2023-08-17,ATL,988,3.736842105263158
2023-08-18,ATL,986,-0.6430020283975659
2023-08-19,ATL,850,-6.167058823529412
2023-08-20,ATL,961,-1.6389177939646202
2023-08-21,ATL,987,-4.848024316109423
2023-08-22,ATL,918,-8.726579520697168
2023-08-23,ATL,918,-5.371459694989107
2023-08-24,ATL,962,6.673596673596673
2023-08-25,ATL,962,0.8690228690228691
2023-08-26,ATL,843,-5.045077105575326
2023-08-27,ATL,952,0.5483193277310925
2023-08-28,ATL,928,25.170258620689655
2023-08-29,ATL,877,8.035347776510832
2023-08-30,ATL,847,3.290436835891381
2023-08-31,ATL,961,-2.4318418314255985
2023-09-01,ATL,998,-0.938877755511022
2023-09-02,ATL,801,-7.34207240948814
2023-09-03,ATL,799,-11.32290362953692
2023-09-04,ATL,1003,-9.52642073778664
2023-09-05,ATL,881,-11.332576617480136
2023-09-06,ATL,877,-6.2519954389965795
2023-09-07,ATL,902,0.25055432372505543
2023-09-08,ATL,888,14.07882882882883
2023-09-09,ATL,827,15.518742442563482
2023-09-10,ATL,992,9.935483870967742
2023-09-11,ATL,1008,9.810515873015873
2023-09-12,ATL,922,-2.734273318872017
2023-09-13,ATL,929,-5.331539289558665
2023-09-14,ATL,1020,6.7519607843137255
2023-09-15,ATL,1016,3.75
2023-09-16,ATL,849,-1.535924617196702
2023-09-17,ATL,1009,2.942517343904856
2023-09-18,ATL,1020,-3.864705882352941
2023-09-19,ATL,925,-6.364324324324325
2023-09-20,ATL,928,-4.367456896551724
2023-09-21,ATL,1023,-1.5454545454545454
2023-09-22,ATL,1015,3.7832512315270934
2023-09-23,ATL,851,-5.99529964747356
2023-09-24,ATL,1011,-2.0791295746785363
2023-09-25,ATL,1017,3.8849557522123894
2023-09-26,ATL,926,1.431965442764579
2023-09-27,ATL,929,-0.2271259418729817
2023-09-28,ATL,1025,2.433170731707317
2023-09-29,ATL,1009,4.245787908820614
2023-09-30,ATL,859,0.24330616996507567
2023-10-01,ATL,1007,5.1012909632572
2023-10-02,ATL,1016,-4.147637795275591
2023-10-03,ATL,924,-8.312770562770563
2023-10-04,ATL,933,-6.790996784565916
2023-10-05,ATL,1017,0.1543756145526057
2023-10-06,ATL,1013,0.6535044422507403
2023-10-07,ATL,839,2.9821215733015496
2023-10-08,ATL,1006,1.309145129224652
2023-10-09,ATL,1004,-3.9681274900398407
2023-10-10,ATL,923,-9.70747562296858
2023-10-11,ATL,927,-4.844660194174757
2023-10-12,ATL,1007,6.56901688182721
2023-10-13,ATL,1001,3.5694305694305695
2023-10-14,ATL,823,-4.551640340218712
2023-10-15,ATL,997,-0.629889669007021
2023-10-16,ATL,1007,-2.499503475670308
2023-10-17,ATL,929,-9.202368137782562
2023-10-18,ATL,930,-8.4752688172043
2023-10-19,ATL,1010,-2.208910891089109
2023-10-20,ATL,993,2.498489425981873
2023-10-21,ATL,819,-10.967032967032967
2023-10-22,ATL,997,-5.528585757271816
2023-10-23,ATL,999,-7.044044044044044
2023-10-24,ATL,925,-5.624864864864865
2023-10-25,ATL,920,-5.398913043478261
2023-10-26,ATL,1000,-2.37
2023-10-27,ATL,987,-5.062816616008106
2023-10-28,ATL,795,-5.140880503144654
2023-10-29,ATL,842,5.245843230403801
2023-10-30,ATL,826,-1.9673123486682809
2023-10-31,ATL,788,-4.270304568527918
2023-11-01,ATL,819,-0.8168498168498168
2023-11-02,ATL,902,2.796008869179601
2023-11-03,ATL,904,-3.243362831858407
2023-11-04,ATL,808,-8.478960396039604
2023-11-05,ATL,927,-9.781014023732471
2023-11-06,ATL,991,-8.811301715438951
2023-11-07,ATL,904,-14.492256637168142
2023-11-08,ATL,901,-10.724750277469479
2023-11-09,ATL,994,-7.586519114688128
2023-11-10,ATL,987,-5.4994934143870315
2023-11-11,ATL,817,-2.98531211750306
2023-11-12,ATL,978,-3.01840490797546
2023-11-13,ATL,996,-6.330321285140562
2023-11-14,ATL,931,-6.64983888292159
2023-11-15,ATL,931,-4.6133190118152525
2023-11-16,ATL,994,-7.82897384305835
2023-11-17,ATL,983,-2.6236012207527977
2023-11-18,ATL,822,-8.225060827250608
2023-11-19,ATL,985,-3.3725888324873097
2023-11-20,ATL,930,1.267741935483871
2023-11-21,ATL,932,9.406652360515022
2023-11-22,ATL,999,-1.9389389389389389
2023-11-23,ATL,659,-15.198786039453717
2023-11-24,ATL,805,-8.50807453416149
2023-11-25,ATL,965,-1.1896373056994818
2023-11-26,ATL,1008,14.445436507936508
2023-11-27,ATL,1000,0.381
2023-11-28,ATL,839,-5.196662693682956
2023-11-29,ATL,836,-7.143540669856459
2023-11-30,ATL,899,-6.236929922135706
2023-12-01,ATL,903,-3.875968992248062
2023-12-02,ATL,806,0.6178660049627791
2023-12-03,ATL,893,1.393057110862262
2023-12-04,ATL,903,-5.644518272425249
2023-12-05,ATL,871,-9.14121699196326
2023-12-06,ATL,871,-9.003444316877152
2023-12-07,ATL,977,-5.848515864892528
2023-12-08,ATL,980,-8.454081632653061
2023-12-09,ATL,817,-3.0342717258261933
2023-12-10,ATL,965,13.014507772020725
2023-12-11,ATL,974,-6.425051334702259
2023-12-12,ATL,920,-7.732608695652174
2023-12-13,ATL,920,-8.409782608695652
2023-12-14,ATL,978,-8.188139059304703
2023-12-15,ATL,976,-5.805327868852459
2023-12-16,ATL,849,0.22850412249705537
2023-12-17,ATL,929,4.723358449946178
2023-12-18,ATL,932,1.1169527896995708
2023-12-19,ATL,931,-7.264232008592911
2023-12-20,ATL,932,-6.371244635193133
2023-12-21,ATL,945,-6.576719576719577
2023-12-22,ATL,942,-2.8683651804670913
2023-12-23,ATL,905,0.6276243093922652
2023-12-24,ATL,754,0.46286472148541113
2023-12-25,ATL,731,-3.6730506155950753
2023-12-26,ATL,918,14.395424836601308
2023-12-27,ATL,931,3.147153598281418
2023-12-28,ATL,937,-1.264674493062967
2023-12-29,ATL,936,-3.657051282051282
2023-12-30,ATL,896,-5.553571428571429
2023-12-31,ATL,794,-2.876574307304786
2024-01-01,ATL,745,-8.979865771812081
2024-01-02,ATL,868,-3.1036866359447006
2024-01-03,ATL,838,-3.0011933174224343
2024-01-04,ATL,842,-7.188836104513064
2024-01-05,ATL,839,-4.938021454112038
2024-01-06,ATL,771,9.280155642023347
2024-01-07,ATL,843,3.486358244365362
2024-01-08,ATL,845,12.033136094674557
2024-01-09,ATL,754,89.8209549071618
2024-01-10,ATL,808,0.823019801980198
2024-01-11,ATL,854,-2.373536299765808
2024-01-12,ATL,830,27.059036144578315
2024-01-13,ATL,747,15.109772423025435
2024-01-14,ATL,783,11.703703703703704
2024-01-15,ATL,856,35.83878504672897
2024-01-16,ATL,797,37.811794228356334
2024-01-17,ATL,837,7.6654719235364395
2024-01-18,ATL,908,3.20704845814978
2024-01-19,ATL,904,15.711283185840708
2024-01-20,ATL,754,-2.5915119363395225
2024-01-21,ATL,923,-0.24593716143011918
2024-01-22,ATL,896,1.1082589285714286
2024-01-23,ATL,848,-0.10377358490566038
2024-01-24,ATL,840,20.126190476190477
2024-01-25,ATL,887,21.649379932356258
2024-01-26,ATL,912,3.594298245614035
2024-01-27,ATL,745,6.320805369127517
2024-01-28,ATL,927,0.41639697950377563
2024-01-29,ATL,872,-6.370412844036697
2024-01-30,ATL,814,-9.691646191646191
2024-01-31,ATL,815,-12.155828220858895
2024-02-01,ATL,858,-4.757575757575758
2024-02-02,ATL,864,-11.74074074074074
2024-02-03,ATL,751,-3.2689747003994674
2024-02-04,ATL,872,11.267201834862385
2024-02-05,ATL,858,-1.4289044289044288
2024-02-06,ATL,812,-9.492610837438423
2024-02-07,ATL,815,-10.726380368098159
2024-02-08,ATL,864,-8.35763888888889
2024-02-09,ATL,871,-8.771526980482204
2024-02-10,ATL,765,-4.529411764705882
2024-02-11,ATL,813,1.4538745387453875
2024-02-12,ATL,814,10.882063882063882
2024-02-13,ATL,756,-6.272486772486772
2024-02-14,ATL,789,-11.927756653992395
2024-02-15,ATL,910,-3.1648351648351647
2024-02-16,ATL,917,-2.3478735005452562
2024-02-17,ATL,783,1.8071519795657727
2024-02-18,ATL,822,-1.5888077858880778
2024-02-19,ATL,913,-3.9616648411829134
2024-02-20,ATL,876,-11.210045662100457
2024-02-21,ATL,880,-9.284090909090908
2024-02-22,ATL,920,-9.067391304347826
2024-02-23,ATL,920,-5.939130434782609
2024-02-24,ATL,789,-8.044359949302915
2024-02-25,ATL,933,-8.338692390139336
2024-02-26,ATL,916,-10.22707423580786
2024-02-27,ATL,874,-4.397025171624714
2024-02-28,ATL,877,6.714937286202964
2024-02-29,ATL,921,-1.8414766558089033
2024-03-01,ATL,921,5.730727470141151
2024-03-02,ATL,773,0.20439844760672704
2024-03-03,ATL,927,9.812297734627832
2024-03-04,ATL,914,0.7986870897155361
2024-03-05,ATL,878,-3.7425968109339407
2024-03-06,ATL,880,-2.171590909090909
2024-03-07,ATL,948,-3.978902953586498
2024-03-08,ATL,950,4.9526315789473685
2024-03-09,ATL,745,20.041610738255034
2024-03-10,ATL,934,9.237687366167023
2024-03-11,ATL,974,-2.6519507186858315
2024-03-12,ATL,917,-10.668484187568158
2024-03-13,ATL,920,-7.714130434782609
2024-03-14,ATL,971,3.087538619979403
2024-03-15,ATL,968,18.40909090909091
2024-03-16,ATL,798,1.880952380952381
2024-03-17,ATL,943,4.106044538706256
2024-03-18,ATL,975,2.953846153846154
2024-03-19,ATL,918,-7.510893246187364
2024-03-20,ATL,919,-5.704026115342764
2024-03-21,ATL,975,-3.3312820512820513
2024-03-22,ATL,974,13.984599589322382
2024-03-23,ATL,786,14.37531806615776
2024-03-24,ATL,939,5.222577209797657
2024-03-25,ATL,975,6.7097435897435895
2024-03-26,ATL,919,15.441784548422198
2024-03-27,ATL,914,16.216630196936542
2024-03-28,ATL,975,10.636923076923077
2024-03-29,ATL,978,-3.8466257668711656
2024-03-30,ATL,799,-5.902377972465582
2024-03-31,ATL,945,-8.154497354497355
2024-04-01,ATL,976,-0.6752049180327869
2024-04-02,ATL,917,5.727371864776445
2024-04-03,ATL,901,29.63374028856826
2024-04-04,ATL,965,11.653886010362694
2024-04-05,ATL,979,-1.0715015321756896
2024-04-06,ATL,807,-5.8574969021065675
2024-04-07,ATL,948,-3.429324894514768
2024-04-08,ATL,974,-4.592402464065708
2024-04-09,ATL,930,6.923655913978495
2024-04-10,ATL,932,16.005364806866954
2024-04-11,ATL,974,25.32546201232033
2024-04-12,ATL,981,6.583078491335372
2024-04-13,ATL,811,-2.5141800246609125
2024-04-14,ATL,965,-0.6155440414507772
2024-04-15,ATL,996,-4.236947791164659
2024-04-16,ATL,936,-5.787393162393163
2024-04-17,ATL,942,-0.9490445859872612
2024-04-18,ATL,993,-1.351460221550856
2024-04-19,ATL,997,-2.1083249749247743
2024-04-20,ATL,819,7.076923076923077
2024-04-21,ATL,975,10.11897435897436
2024-04-22,ATL,1000,-2.286
2024-04-23,ATL,937,-8.218783351120598
2024-04-24,ATL,945,-8.806349206349207
2024-04-25,ATL,995,-5.19497487437186
2024-04-26,ATL,999,2.275275275275275
2024-04-27,ATL,826,0.7857142857142857
2024-04-28,ATL,971,10.533470648815653
2024-04-29,ATL,1000,-0.244
2024-04-30,ATL,939,-3.2949946751863686
2024-05-01,ATL,943,-5.989395546129375
2024-05-02,ATL,996,3.929718875502008
2024-05-03,ATL,1002,0.5758483033932136
2024-05-04,ATL,829,-1.1218335343787695
2024-05-05,ATL,981,11.433231396534149
2024-05-06,ATL,1000,0.894
2024-05-07,ATL,945,1.0063492063492063
2024-05-08,ATL,950,4.447368421052632
2024-05-09,ATL,935,96.37112299465241
2024-05-10,ATL,965,20.44145077720207
2024-05-11,ATL,832,-2.1610576923076925
2024-05-12,ATL,990,2.98989898989899
2024-05-13,ATL,1008,14.176587301587302
2024-05-14,ATL,947,14.17740232312566
2024-05-15,ATL,947,16.94086589229145
2024-05-16,ATL,1006,5.704771371769383
2024-05-17,ATL,1015,13.458128078817735
2024-05-18,ATL,832,13.405048076923077
2024-05-19,ATL,989,8.136501516683518
2024-05-20,ATL,1016,-0.7244094488188977
2024-05-21,ATL,954,-3.6048218029350103
2024-05-22,ATL,960,1.1270833333333334
2024-05-23,ATL,1009,8.203171456888008
2024-05-24,ATL,1016,9.901574803149606
2024-05-25,ATL,801,16.56429463171036
2024-05-26,ATL,814,-0.3464373464373464
2024-05-27,ATL,988,56.01720647773279
2024-05-28,ATL,944,9.784957627118644
2024-05-29,ATL,963,1.0571131879543094
2024-05-30,ATL,1007,0.7239324726911619
2024-05-31,ATL,1017,3.673549655850541
2024-06-01,ATL,837,2.105137395459976
2024-06-02,ATL,998,5.864729458917836
2024-06-03,ATL,1021,3.4338883447600392
2024-06-04,ATL,933,1.1039657020364415
2024-06-05,ATL,935,10.840641711229946
2024-06-06,ATL,993,5.841893252769386
2024-06-07,ATL,1028,-1.6702334630350195
2024-06-08,ATL,889,-2.139482564679415
2024-06-09,ATL,1024,0.8837890625
2024-06-10,ATL,1028,0.21498054474708173
2024-06-11,ATL,963,1.150571131879543
2024-06-12,ATL,943,7.019088016967126
2024-06-13,ATL,1003,5.216350947158524
2024-06-14,ATL,1021,0.8805093046033301
2024-06-15,ATL,889,5.005624296962879
2024-06-16,ATL,1023,4.146627565982405
2024-06-17,ATL,1031,0.22987390882638215
2024-06-18,ATL,965,-2.7927461139896375
2024-06-19,ATL,967,-5.366080661840744
2024-06-20,ATL,1029,-5.445092322643343
2024-06-21,ATL,1030,-1.2766990291262137
2024-06-22,ATL,878,4.595671981776765
2024-06-23,ATL,1020,13.532352941176471
2024-06-24,ATL,1027,7.667964946445959
2024-06-25,ATL,959,10.444212721584984
2024-06-26,ATL,958,6.025052192066806
2024-06-27,ATL,995,12.904522613065327
2024-06-28,ATL,1004,12.862549800796813
2024-06-29,ATL,890,2.013483146067416
2024-06-30,ATL,912,16.23793859649123
2024-07-01,ATL,884,4.471719457013575
2024-07-02,ATL,883,-2.5719139297848246
2024-07-03,ATL,948,-5.681434599156118
2024-07-04,ATL,773,-7.595084087968952
2024-07-05,ATL,758,15.54353562005277
2024-07-06,ATL,852,15.59037558685446
2024-07-07,ATL,1006,16.966202783300197
2024-07-08,ATL,1005,19.987064676616914
2024-07-09,ATL,949,17.302423603793468
2024-07-10,ATL,971,6.871266735324408
2024-07-11,ATL,1031,2.201745877788555
2024-07-12,ATL,1027,9.306718597857838
2024-07-13,ATL,882,13.348072562358277
2024-07-14,ATL,1033,22.330106485963213
2024-07-15,ATL,1029,16.05442176870748
2024-07-16,ATL,965,11.52538860103627
2024-07-17,ATL,952,22.662815126050422
2024-07-18,ATL,968,35.81818181818182
2024-07-19,ATL,636,191.29716981132074
2024-07-20,ATL,509,125.93909626719056
2024-07-21,ATL,656,144.52896341463415
2024-07-22,ATL,713,87.85694249649369
2024-07-23,ATL,825,75.34424242424242
2024-07-24,ATL,952,26.017857142857142
2024-07-25,ATL,1030,6.8388349514563105
2024-07-26,ATL,1015,6.556650246305419
2024-07-27,ATL,888,4.972972972972973
2024-07-28,ATL,1024,33.9912109375
2024-07-29,ATL,1009,41.32903865213082
2024-07-30,ATL,932,16.548283261802574
2024-07-31,ATL,966,12.144927536231885
2024-08-01,ATL,1030,8.654368932038835
2024-08-02,ATL,1025,16.831219512195123
2024-08-03,ATL,852,19.900234741784036
2024-08-04,ATL,960,27.49375
2024-08-05,ATL,948,18.397679324894515
2024-08-06,ATL,924,6.825757575757576
2024-08-07,ATL,945,2.6253968253968254
2024-08-08,ATL,1009,6.561942517343905
2024-08-09,ATL,1003,8.772681954137587
2024-08-10,ATL,854,-0.040983606557377046
2024-08-11,ATL,1005,1.063681592039801
2024-08-12,ATL,995,-2.094472361809045
2024-08-13,ATL,931,-9.404940923737916
2024-08-14,ATL,931,-4.493018259935553
2024-08-15,ATL,996,0.5411646586345381
2024-08-16,ATL,1000,-2.555
2024-08-17,ATL,830,10.316867469879519
2024-08-18,ATL,971,22.690010298661175
2024-08-19,ATL,979,5.025536261491317
2024-08-20,ATL,922,-5.393709327548807
2024-08-21,ATL,929,-5.854682454251884
2024-08-22,ATL,991,8.175580221997981
2024-08-23,ATL,1002,-1.154690618762475
2024-08-24,ATL,848,-3.293632075471698
2024-08-25,ATL,963,-0.7248182762201454
2024-08-26,ATL,880,-2.1454545454545455
2024-08-27,ATL,837,-6.113500597371565
2024-08-28,ATL,841,-4.87039239001189
2024-08-29,ATL,967,8.81799379524302
2024-08-30,ATL,952,14.451680672268907
2024-08-31,ATL,792,-2.664141414141414
2024-09-01,ATL,774,-2.388888888888889
2024-09-02,ATL,925,-0.5405405405405406
2024-09-03,ATL,822,-5.6630170316301705
2024-09-04,ATL,803,-7.474470734744707
2024-09-05,ATL,849,-6.952885747938751
2024-09-06,ATL,861,-7.066202090592334
2024-09-07,ATL,766,-9.274151436031332
2024-09-08,ATL,974,-0.11190965092402463
2024-09-09,ATL,1029,-5.406219630709427
2024-09-10,ATL,921,-5.317046688382193
2024-09-11,ATL,919,-5.4385201305767135
2024-09-12,ATL,1030,7.968932038834952
2024-09-13,ATL,1031,3.687681862269641
2024-09-14,ATL,833,-1.3553421368547418
2024-09-15,ATL,1031,1.7584869059165857
2024-09-16,ATL,1029,-1.5840621963070942
2024-09-17,ATL,921,-4.597176981541803
2024-09-18,ATL,925,-4.765405405405406
2024-09-19,ATL,1030,-0.7184466019417476
2024-09-20,ATL,1029,0.2730806608357629
2024-09-21,ATL,833,-6.248499399759904
2024-09-22,ATL,1033,-1.036786060019361
2024-09-23,ATL,1030,1.1174757281553398
2024-09-24,ATL,921,-1.3995656894679696
2024-09-25,ATL,888,43.64301801801802
2024-09-26,ATL,927,18.88888888888889
2024-09-27,ATL,944,28.83156779661017
2024-09-28,ATL,822,2.380778588807786
2024-09-29,ATL,1022,4.0870841487279845
2024-09-30,ATL,1024,-1.6171875
2024-10-01,ATL,923,-4.878656554712893
2024-10-02,ATL,925,-2.0432432432432432
2024-10-03,ATL,1028,-0.6449416342412452
2024-10-04,ATL,1031,-1.171677982541222
2024-10-05,ATL,833,-6.128451380552221
2024-10-06,ATL,1033,-0.7037754114230397
2024-10-07,ATL,1047,-2.254059216809933
2024-10-08,ATL,929,-5.256189451022605
2024-10-09,ATL,892,-9.077354260089686
2024-10-10,ATL,969,-5.424148606811145
2024-10-11,ATL,1021,-2.8423114593535748
2024-10-12,ATL,841,-3.839476813317479
2024-10-13,ATL,1043,-3.9587727708533076
2024-10-14,ATL,1046,-1.0478011472275335
2024-10-15,ATL,943,-4.185577942735949
2024-10-16,ATL,951,-5.874868559411146
2024-10-17,ATL,1054,-0.6584440227703985
2024-10-18,ATL,1054,0.7855787476280834
2024-10-19,ATL,854,-3.0081967213114753
2024-10-20,ATL,1055,0.6587677725118484
2024-10-21,ATL,1053,-4.8072174738841404
2024-10-22,ATL,951,-9.330178759200841
2024-10-23,ATL,955,-8.648167539267016
2024-10-24,ATL,1051,-5.04662226450999
2024-10-25,ATL,1053,-3.8005698005698005
2024-10-26,ATL,842,-6.940617577197149
2024-10-27,ATL,892,0.3968609865470852
2024-10-28,ATL,882,-3.749433106575964
2024-10-29,ATL,827,-11.762998790810157
2024-10-30,ATL,823,-5.791008505467801
2024-10-31,ATL,785,-3.6777070063694266
2024-11-01,ATL,881,-4.392735527809307
2024-11-02,ATL,814,-7.412776412776413
2024-11-03,ATL,891,4.316498316498317
2024-11-04,ATL,880,3.353409090909091
2024-11-05,ATL,750,0.068
2024-11-06,ATL,833,1.7130852340936376
2024-11-07,ATL,898,4.4153674832962135
2024-11-08,ATL,898,-0.5300668151447662
2024-11-09,ATL,808,3.116336633663366
2024-11-10,ATL,911,2.1481888035126233
2024-11-11,ATL,993,-3.2547834843907353
2024-11-12,ATL,932,-10.991416309012875
2024-11-13,ATL,937,-4.79615795090715
2024-11-14,ATL,991,2.639757820383451
2024-11-15,ATL,995,-9.049246231155779
2024-11-16,ATL,846,-12.962174940898345
2024-11-17,ATL,1050,-7.659047619047619
2024-11-18,ATL,1051,-8.362511893434824
2024-11-19,ATL,942,4.076433121019108
2024-11-20,ATL,953,-5.932843651626443
